"facility","severity_id","mnemonic","vendor_format","vendor_explanation","vendor_recommended_action"
"BGP","2","PEERSHALTED","BGP %s shutdown due to no memory condition (%s)","The system may be low on memory. Parameters: Peer(s), Error ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"BGP","2","PTHREAD","procket_pthread_create failed for %s: error %d","An unexpected fatal error has occurred. Parameters: Thread Name, Error ...","Use the 'restart' command to restart the feature and clear this problem."
"BGP","2","SRVREG","Unable to register with %s","An unrecoverable error has occurred during BGP initialization. Parameters: Server Name ...","Use the 'restart' command to restart the feature and clear this problem."
"BGP","2","SYSMGR_CONDVERIF","Sysmgr conditional verify failed","An internal software error occurred.","Use the 'restart' command to restart the feature and clear this problem."
"BGP","2","SYSMGR_QUERY","Failed to query sysmgr for %s","An internal software error occurred.","Use the 'restart' command to restart the feature and clear this problem."
"BGP","2","TSP_INIT","Unable to initialize with TSP","An unrecoverable error has occurred during BGP initialization.","Use the 'restart' command to restart the feature and clear this problem."
"BGP","2","U6RIBREG","Unable to register with U6RIB for [afi/safi:%d/%d]","An unrecoverable error has occurred during BGP initialization.","Use the 'restart' command to restart the feature and clear this problem."
"BGP","2","URIBREG","Unable to register with URIB for [afi/safi:%d/%d]","An unrecoverable error has occurred during BGP initialization.","Use the 'restart' command to restart the feature and clear this problem."
"BGP","3","ACLTESTADD","Failed to add %s peer policy test","An internal software error occurred. Parameters: ACL type ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"BGP","3","AGGADD","[%s] Couldn't add aggregate for %s/%d","BGP was unable to store an aggregate in an internal datastructure. The BGP process may have run out of memory.","If BGP ran out of memory, add memory to the router or change the network configuration to decrease memory requirements. Clear any BGP peers that may have been shut down automatically. If BGP has available memory, restart BGP."
"BGP","3","AGGDEL","[%s] Couldn't delete aggregate for %s/%d","An unexpected but handleable event has occurred. Parameters: Address-family, Prefix/masklength ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"BGP","3","ALLOCFAIL","%s malloc (%ld) failed for: %s","The system may be low on memory. Parameters: Alloc Type, Size, Error ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"BGP","3","API_UNEXP_RESP","Received unexpected message from SAP %d, opcode %d, address %s, ignore it","An unexpected but handleable event has occurred. Parameters: MTS SAP, MTS Opcode, IP Address ...","No action is required."
"BGP","3","APIASSERT","%s:%d: Assertion `%s' failed.","An internal software error occurred. Parameters: File Name, Line Number, Assert Type ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"BGP","3","APIMTSDROP","MTS drop failed on %s queue: %s","An unexpected but handleable event has occurred. Parameters: Queue name, Error ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"BGP","3","APIMTSRECV","MTS receive failed on %s queue: %s","An unexpected but handleable event has occurred. Parameters: Queue name, Error ...","No action is required."
"BGP","3","APIMTSSEND","MTS send() error to SAP %d, opcode %d: %s","An unexpected but handleable event has occurred. Parameters: MTS SAP, MTS Opcode, Error ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"BGP","3","APPLY_BESTPATH_CFG","Failed to apply bestpath configuration: %s","An unexpected but handleable event has occurred.","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"BGP","3","ASLEN","AS-PATH prepend length exceeds internal limit","The system has exceeded an internal limit when prepending an AS path.","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"BGP","3","ASPREPEND","Expected AS sequence or entry sequence, got %d/%d","The system has detected an error when prepending to an AS path. Parameters: Segment Type, Segment Length ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"BGP","3","ASSERT","%s:%d: Assertion `%s' failed.","An internal software error occurred. Parameters: File Name, Line Number, Assert Type ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"BGP","3","ATTRAVL_OP","Failed attribute external database operation: %s, id %lu","BGP was unable to perform an attribute external database operation Parameters: Operation, Attr ID ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"BGP","3","ATTRID_OP","Failed to %s attribute ID","BGP was unable to allocate or free an index for a BGP PATH attribute block Parameters: Allocate or free ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"BGP","3","BADNEXTHOP","[%s] Peer %s advertised non-mapped nexthop %s in MP reach attr [afi/safi:%d/%d], dropping NLRI","The router received a next-hop that was inconsistent with the address-family in the update message. Parameters: Address-family, Peer, Nexthop address, AFI, SAFI ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"BGP","3","BADPEERAS","VRF %s, Peer %s - bad remote-as, expecting %s received %s.","An unexpected but handleable event has occurred.","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"BGP","3","BFD_SEND_AUTO_EXPIRY","Unable to start BFD staling, error %s(0x%08x)","An unexpected but handleable event has occurred.","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"BGP","3","BFD_SEND_EXPIRE_NOW","Unable to expire staled BFD sessions, error %s(0x%08x)","An unexpected but handleable event has occurred.","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"BGP","3","BFD_SES_ADD","Unable to add BFD session for peer %s, error %s","An unexpected but handleable event has occurred.","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"BGP","3","BFD_SES_CREATE","Unable to create BFD session Id for peer %s, error %s","An unexpected but handleable event has occurred.","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"BGP","3","BFD_SES_REMOVE","Unable to remove BFD session for peer %s, error %s","An unexpected but handleable event has occurred.","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"BGP","3","BFD_SES_REMOVE_ALL","Unable to cleanup the BFD sessions during deconfiguration, error %s(0x%08x)","An unexpected but handleable event has occurred.","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"BGP","3","BRIB_ADD_INT","Internal error in adding to BRIB: %s","An internal error was encountered in adding a path to the BRIB. The BGP process may have run out of memory. Parameters: Error ...","If BGP ran out of memory, add memory to the router or change the network configuration to decrease memory requirements. Clear any BGP peers that may have been shut down automatically. If BGP has available memory, restart BGP."
"BGP","3","BRIB_RDADD","[%s] Couldn't add rdinfo %s to BRIB","BGP was unable to add a prefix to the BGP RIB. The BGP process may have run out of memory. Parameters: Address-family, RDinformation...","If BGP ran out of memory, add memory to the router or change the network configuration to decrease memory requirements. Clear any BGP peers that may have been shut down automatically. If BGP has available memory, restart BGP."
